DATE,DGS10,DTB3,USRECD
15-11-1993,5.69,3.11,0
16-11-1993,5.66,3.09,0
17-11-1993,5.65,3.09,0
18-11-1993,5.72,3.11,0
19-11-1993,5.84,3.13,0
22-11-1993,5.89,3.13,0
23-11-1993,5.82,3.12,0
24-11-1993,5.84,3.12,0
25-11-1993,.,.,0
26-11-1993,5.78,3.11,0
29-11-1993,5.76,3.12,0
30-11-1993,5.83,3.14,0
01-12-1993,5.82,3.12,0
02-12-1993,5.81,3.11,0
03-12-1993,5.8,3.11,0
06-12-1993,5.72,3.09,0
07-12-1993,5.71,3.09,0
08-12-1993,5.71,3.08,0
09-12-1993,5.68,3.06,0
10-12-1993,5.73,3.05,0
13-12-1993,5.78,3.05,0
14-12-1993,5.82,3.04,0
15-12-1993,5.83,3.03,0
16-12-1993,5.84,3.03,0
17-12-1993,5.81,3.03,0
20-12-1993,5.83,3.05,0
21-12-1993,5.85,3.07,0
22-12-1993,5.74,3.06,0
23-12-1993,5.72,3.06,0
24-12-1993,.,.,0
27-12-1993,5.72,3.06,0
28-12-1993,5.72,3.06,0
29-12-1993,5.74,3.01,0
30-12-1993,5.82,2.98,0
31-12-1993,5.83,3.01,0
03-01-1994,5.92,3.03,0
04-01-1994,5.88,3.08,0
05-01-1994,5.9,3.07,0
06-01-1994,5.84,3.05,0
07-01-1994,5.7,3.01,0
10-01-1994,5.67,2.99,0
11-01-1994,5.67,2.98,0
12-01-1994,5.6,2.96,0
13-01-1994,5.71,2.95,0
14-01-1994,5.78,2.97,0
17-01-1994,.,.,0
18-01-1994,5.74,2.96,0
19-01-1994,5.76,2.97,0
20-01-1994,5.71,2.95,0
21-01-1994,5.73,2.95,0
24-01-1994,5.74,2.93,0
25-01-1994,5.78,2.93,0
26-01-1994,5.77,2.92,0
27-01-1994,5.73,2.92,0
28-01-1994,5.68,2.93,0
31-01-1994,5.7,2.96,0
01-02-1994,5.77,3.03,0
02-02-1994,5.77,3.06,0
03-02-1994,5.81,3.13,0
04-02-1994,5.94,3.23,0
07-02-1994,5.96,3.22,0
08-02-1994,6.01,3.25,0
09-02-1994,5.92,3.25,0
10-02-1994,5.91,3.26,0
11-02-1994,5.88,3.26,0
14-02-1994,5.9,3.26,0
15-02-1994,5.88,3.27,0
16-02-1994,5.89,3.27,0
17-02-1994,6,3.28,0
18-02-1994,6.09,3.29,0
21-02-1994,.,.,0
22-02-1994,6.05,3.29,0
23-02-1994,6.13,3.38,0
24-02-1994,6.22,3.36,0
25-02-1994,6.21,3.37,0
28-02-1994,6.15,3.36,0
01-03-1994,6.28,3.5,0
02-03-1994,6.3,3.47,0
03-03-1994,6.35,3.48,0
04-03-1994,6.38,3.53,0
07-03-1994,6.32,3.52,0
08-03-1994,6.38,3.55,0
09-03-1994,6.38,3.53,0
10-03-1994,6.48,3.49,0
11-03-1994,6.46,3.49,0
14-03-1994,6.5,3.54,0
15-03-1994,6.47,3.58,0
16-03-1994,6.4,3.53,0
17-03-1994,6.4,3.47,0
18-03-1994,6.49,3.48,0
21-03-1994,6.55,3.52,0
22-03-1994,6.44,3.52,0
23-03-1994,6.44,3.46,0
24-03-1994,6.58,3.45,0
25-03-1994,6.61,3.48,0
28-03-1994,6.63,3.5,0
29-03-1994,6.71,3.51,0
30-03-1994,6.78,3.49,0
31-03-1994,6.77,3.48,0
01-04-1994,.,.,0
04-04-1994,7.16,3.65,0
05-04-1994,6.97,3.66,0
06-04-1994,6.93,3.59,0
07-04-1994,6.86,3.53,0
08-04-1994,6.94,3.56,0
11-04-1994,6.92,3.54,0
12-04-1994,6.87,3.56,0
13-04-1994,6.93,3.56,0
14-04-1994,6.97,3.58,0
15-04-1994,6.97,3.59,0
18-04-1994,7.14,3.7,0
19-04-1994,7.1,3.74,0
20-04-1994,7.05,3.74,0
21-04-1994,6.91,3.74,0
22-04-1994,6.93,3.75,0
25-04-1994,6.86,3.76,0
26-04-1994,6.86,3.88,0
27-04-1994,.,.,0
28-04-1994,7.04,3.89,0
29-04-1994,7.06,3.87,0
02-05-1994,7.09,3.92,0
03-05-1994,7.13,4.02,0
04-05-1994,7.14,4.05,0
05-05-1994,7.11,4.03,0
06-05-1994,7.35,4.18,0
09-05-1994,7.49,4.25,0
10-05-1994,7.33,4.24,0
11-05-1994,7.4,4.22,0
12-05-1994,7.36,4.13,0
13-05-1994,7.29,4.12,0
16-05-1994,7.24,4.15,0
17-05-1994,7.03,4.2,0
18-05-1994,7.03,4.19,0
19-05-1994,6.96,4.13,0
20-05-1994,7.02,4.15,0
23-05-1994,7.19,4.16,0
24-05-1994,7.17,4.22,0
25-05-1994,7.14,4.18,0
26-05-1994,7.09,4.16,0
27-05-1994,7.12,4.18,0
30-05-1994,.,.,0
31-05-1994,7.17,4.16,0
01-06-1994,7.12,4.18,0
02-06-1994,7.07,4.13,0
03-06-1994,6.98,4.12,0
06-06-1994,6.91,4.09,0
07-06-1994,6.95,4.12,0
08-06-1994,6.96,4.11,0
09-06-1994,6.98,4.12,0
10-06-1994,7.03,4.11,0
13-06-1994,7.07,4.12,0
14-06-1994,7,4.11,0
15-06-1994,7.1,4.13,0
16-06-1994,7.07,4.11,0
17-06-1994,7.14,4.12,0
20-06-1994,7.16,4.12,0
21-06-1994,7.22,4.2,0
22-06-1994,7.13,4.18,0
23-06-1994,7.1,4.15,0
24-06-1994,7.22,4.17,0
27-06-1994,7.18,4.14,0
28-06-1994,7.26,4.18,0
29-06-1994,7.24,4.15,0
30-06-1994,7.34,4.15,0
01-07-1994,7.34,4.2,0
04-07-1994,.,.,0
05-07-1994,7.31,4.21,0
06-07-1994,7.32,4.28,0
07-07-1994,7.3,4.25,0
08-07-1994,7.42,4.37,0
11-07-1994,7.47,4.43,0
12-07-1994,7.43,4.45,0
13-07-1994,7.41,4.41,0
14-07-1994,7.25,4.3,0
15-07-1994,7.25,4.26,0
18-07-1994,7.2,4.24,0
19-07-1994,7.15,4.26,0
20-07-1994,7.25,4.3,0
21-07-1994,7.27,4.33,0
22-07-1994,7.29,4.38,0
25-07-1994,7.27,4.38,0
26-07-1994,7.28,4.41,0
27-07-1994,7.34,4.46,0
28-07-1994,7.29,4.42,0
29-07-1994,7.12,4.27,0
01-08-1994,7.13,4.28,0
02-08-1994,7.11,4.33,0
03-08-1994,7.09,4.33,0
04-08-1994,7.12,4.32,0
05-08-1994,7.28,4.46,0
08-08-1994,7.28,4.47,0
09-08-1994,7.33,4.45,0
10-08-1994,7.3,4.38,0
11-08-1994,7.36,4.34,0
12-08-1994,7.27,4.38,0
15-08-1994,7.3,4.45,0
16-08-1994,7.19,4.62,0
17-08-1994,7.15,4.57,0
18-08-1994,7.28,4.59,0
19-08-1994,7.27,4.56,0
22-08-1994,7.31,4.54,0
23-08-1994,7.28,4.57,0
24-08-1994,7.22,4.54,0
25-08-1994,7.29,4.56,0
26-08-1994,7.24,4.56,0
29-08-1994,7.24,4.57,0
30-08-1994,7.2,4.59,0
31-08-1994,7.19,4.56,0
01-09-1994,7.19,4.55,0
02-09-1994,7.21,4.55,0
05-09-1994,.,.,0
06-09-1994,7.27,4.55,0
07-09-1994,7.29,4.54,0
08-09-1994,7.3,4.55,0
09-09-1994,7.44,4.58,0
12-09-1994,7.46,4.59,0
13-09-1994,7.44,4.6,0
14-09-1994,7.41,4.58,0
15-09-1994,7.35,4.58,0
16-09-1994,7.52,4.61,0
19-09-1994,7.49,4.58,0
20-09-1994,7.53,4.62,0
21-09-1994,7.56,4.79,0
22-09-1994,7.56,4.79,0
23-09-1994,7.57,4.78,0
26-09-1994,7.57,4.78,0
27-09-1994,7.61,4.71,0
28-09-1994,7.57,4.54,0
29-09-1994,7.64,4.58,0
30-09-1994,7.62,4.67,0
03-10-1994,7.66,4.73,0
04-10-1994,7.7,4.96,0
05-10-1994,7.77,4.96,0
06-10-1994,7.78,4.97,0
07-10-1994,7.7,4.88,0
10-10-1994,.,.,0
11-10-1994,7.65,4.89,0
12-10-1994,7.69,4.99,0
13-10-1994,7.64,4.91,0
14-10-1994,7.61,4.86,0
17-10-1994,7.62,4.85,0
18-10-1994,7.64,4.91,0
19-10-1994,7.68,4.92,0
20-10-1994,7.8,5,0
21-10-1994,7.81,5,0
24-10-1994,7.86,5.02,0
25-10-1994,7.88,5.06,0
26-10-1994,7.88,5,0
27-10-1994,7.88,4.98,0
28-10-1994,7.82,5.01,0
31-10-1994,7.81,5.03,0
01-11-1994,7.91,5.08,0
02-11-1994,7.96,5.09,0
03-11-1994,7.96,5.1,0
04-11-1994,8.04,5.18,0
07-11-1994,8.05,5.22,0
08-11-1994,8.01,5.23,0
09-11-1994,7.94,5.2,0
10-11-1994,7.98,5.23,0
11-11-1994,.,.,0
14-11-1994,7.94,5.28,0
15-11-1994,7.92,5.38,0
16-11-1994,7.97,5.37,0
17-11-1994,8.03,5.35,0
18-11-1994,8.01,5.34,0
21-11-1994,8.03,5.33,0
22-11-1994,8,5.34,0
23-11-1994,7.81,5.29,0
24-11-1994,.,.,0
25-11-1994,7.8,5.29,0
28-11-1994,7.88,5.39,0
29-11-1994,7.95,5.53,0
30-11-1994,7.91,5.56,0
01-12-1994,7.92,5.55,0
02-12-1994,7.81,5.63,0
05-12-1994,7.83,5.76,0
06-12-1994,7.73,5.77,0
07-12-1994,7.81,5.66,0
08-12-1994,7.79,5.67,0
09-12-1994,7.79,5.66,0
12-12-1994,7.85,5.72,0
13-12-1994,7.83,5.78,0
14-12-1994,7.8,5.68,0
15-12-1994,7.79,5.54,0
16-12-1994,7.81,5.56,0
19-12-1994,7.81,5.56,0
20-12-1994,7.81,5.48,0
21-12-1994,7.8,5.41,0
22-12-1994,7.84,5.46,0
23-12-1994,7.85,5.53,0
26-12-1994,.,.,0
27-12-1994,7.76,5.53,0
28-12-1994,7.8,5.52,0
29-12-1994,7.82,5.51,0
30-12-1994,7.84,5.53,0
02-01-1995,.,.,0
03-01-1995,7.88,5.53,0
04-01-1995,7.82,5.69,0
05-01-1995,7.88,5.72,0
06-01-1995,7.87,5.74,0
09-01-1995,7.89,5.75,0
10-01-1995,7.84,5.74,0
11-01-1995,7.79,5.63,0
12-01-1995,7.8,5.62,0
13-01-1995,7.69,5.57,0
16-01-1995,.,.,0
17-01-1995,7.7,5.62,0
18-01-1995,7.71,5.71,0
19-01-1995,7.74,5.71,0
20-01-1995,7.82,5.75,0
23-01-1995,7.83,5.76,0
24-01-1995,7.86,5.81,0
25-01-1995,7.8,5.77,0
26-01-1995,7.76,5.77,0
27-01-1995,7.66,5.76,0
30-01-1995,7.65,5.73,0
31-01-1995,7.6,5.83,0
01-02-1995,7.66,5.9,0
02-02-1995,7.68,5.85,0
03-02-1995,7.49,5.8,0
06-02-1995,7.53,5.8,0
07-02-1995,7.52,5.81,0
08-02-1995,7.53,5.77,0
09-02-1995,7.58,5.78,0
10-02-1995,7.62,5.81,0
13-02-1995,7.61,5.8,0
14-02-1995,7.51,5.79,0
15-02-1995,7.45,5.77,0
16-02-1995,7.4,5.69,0
17-02-1995,7.43,5.7,0
20-02-1995,.,.,0
21-02-1995,7.44,5.74,0
22-02-1995,7.34,5.69,0
23-02-1995,7.34,5.72,0
24-02-1995,7.33,5.72,0
27-02-1995,7.24,5.72,0
28-02-1995,7.22,5.76,0
01-03-1995,7.23,5.76,0
02-03-1995,7.3,5.75,0
03-03-1995,7.36,5.72,0
06-03-1995,7.41,5.74,0
07-03-1995,7.44,5.78,0
08-03-1995,7.36,5.77,0
09-03-1995,7.3,5.73,0
10-03-1995,7.23,5.77,0
13-03-1995,7.19,5.76,0
14-03-1995,7.09,5.75,0
15-03-1995,7.09,5.74,0
16-03-1995,7.05,5.74,0
17-03-1995,7.12,5.74,0
20-03-1995,7.12,5.73,0
21-03-1995,7.16,5.74,0
22-03-1995,7.21,5.73,0
23-03-1995,7.21,5.71,0
24-03-1995,7.09,5.67,0
27-03-1995,7.05,5.66,0
28-03-1995,7.16,5.71,0
29-03-1995,7.16,5.66,0
30-03-1995,7.18,5.7,0
31-03-1995,7.2,5.7,0
03-04-1995,7.14,5.7,0
04-04-1995,7.12,5.73,0
05-04-1995,7.12,5.7,0
06-04-1995,7.09,5.67,0
07-04-1995,7.11,5.68,0
10-04-1995,7.12,5.65,0
11-04-1995,7.09,5.66,0
12-04-1995,7.06,5.64,0
13-04-1995,7.03,5.58,0
14-04-1995,.,.,0
17-04-1995,7.04,5.62,0
18-04-1995,7.04,5.61,0
19-04-1995,7.06,5.62,0
20-04-1995,7.02,5.6,0
21-04-1995,7.01,5.62,0
24-04-1995,7.01,5.62,0
25-04-1995,7.01,5.67,0
26-04-1995,7.01,5.67,0
27-04-1995,7.04,5.69,0
28-04-1995,7.07,5.69,0
01-05-1995,7.09,5.71,0
02-05-1995,7.04,5.71,0
03-05-1995,6.96,5.66,0
04-05-1995,6.85,5.6,0
05-05-1995,6.69,5.57,0
08-05-1995,6.7,5.58,0
09-05-1995,6.61,5.63,0
10-05-1995,6.66,5.64,0
11-05-1995,6.68,5.66,0
12-05-1995,6.67,5.69,0
15-05-1995,6.62,5.7,0
16-05-1995,6.57,5.69,0
17-05-1995,6.53,5.68,0
18-05-1995,6.61,5.69,0
19-05-1995,6.61,5.69,0
22-05-1995,6.63,5.71,0
23-05-1995,6.57,5.73,0
24-05-1995,6.44,5.69,0
25-05-1995,6.39,5.66,0
26-05-1995,6.4,5.66,0
29-05-1995,.,.,0
30-05-1995,6.3,5.65,0
31-05-1995,6.3,5.63,0
01-06-1995,6.2,5.5,0
02-06-1995,6.1,5.42,0
05-06-1995,6.08,5.51,0
06-06-1995,6.08,5.52,0
07-06-1995,6.2,5.57,0
08-06-1995,6.22,5.59,0
09-06-1995,6.4,5.6,0
12-06-1995,6.37,5.56,0
13-06-1995,6.14,5.44,0
14-06-1995,6.15,5.44,0
15-06-1995,6.18,5.48,0
16-06-1995,6.21,5.49,0
19-06-1995,6.13,5.46,0
20-06-1995,6.16,5.48,0
21-06-1995,6.13,5.43,0
22-06-1995,6.04,5.37,0
23-06-1995,6.06,5.38,0
26-06-1995,6.11,5.39,0
27-06-1995,6.15,5.42,0
28-06-1995,6.1,5.4,0
29-06-1995,6.28,5.5,0
30-06-1995,6.21,5.44,0
03-07-1995,6.21,5.46,0
04-07-1995,.,.,0
05-07-1995,6.19,5.51,0
06-07-1995,6.05,5.37,0
07-07-1995,6.04,5.38,0
10-07-1995,6.04,5.36,0
11-07-1995,6.09,5.39,0
12-07-1995,6.1,5.38,0
13-07-1995,6.09,5.39,0
14-07-1995,6.15,5.43,0
17-07-1995,6.22,5.45,0
18-07-1995,6.25,5.44,0
19-07-1995,6.43,5.41,0
20-07-1995,6.43,5.43,0
21-07-1995,6.53,5.44,0
24-07-1995,6.46,5.44,0
25-07-1995,6.43,5.45,0
26-07-1995,6.48,5.46,0
27-07-1995,6.43,5.41,0
28-07-1995,6.49,5.42,0
31-07-1995,6.45,5.42,0
01-08-1995,6.5,5.44,0
02-08-1995,6.44,5.42,0
03-08-1995,6.53,5.42,0
04-08-1995,6.5,5.41,0
07-08-1995,6.48,5.4,0
08-08-1995,6.47,5.38,0
09-08-1995,6.47,5.39,0
10-08-1995,6.51,5.4,0
11-08-1995,6.59,5.42,0
14-08-1995,6.59,5.43,0
15-08-1995,6.57,5.45,0
16-08-1995,6.54,5.43,0
17-08-1995,6.57,5.44,0
18-08-1995,6.57,5.44,0
21-08-1995,6.54,5.45,0
22-08-1995,6.57,5.46,0
23-08-1995,6.6,5.43,0
24-08-1995,6.5,5.36,0
25-08-1995,6.38,5.34,0
28-08-1995,6.34,5.31,0
29-08-1995,6.36,5.34,0
30-08-1995,6.33,5.3,0
31-08-1995,6.28,5.29,0
01-09-1995,6.22,5.29,0
04-09-1995,.,.,0
05-09-1995,6.18,5.31,0
06-09-1995,6.17,5.32,0
07-09-1995,6.21,5.34,0
08-09-1995,6.24,5.36,0
11-09-1995,6.24,5.35,0
12-09-1995,6.16,5.31,0
13-09-1995,6.18,5.31,0
14-09-1995,6.08,5.28,0
15-09-1995,6.11,5.3,0
18-09-1995,6.17,5.29,0
19-09-1995,6.14,5.2,0
20-09-1995,6.1,5.18,0
21-09-1995,6.21,5.24,0
22-09-1995,6.25,5.19,0
25-09-1995,6.26,5.24,0
26-09-1995,6.28,5.29,0
27-09-1995,6.3,5.26,0
28-09-1995,6.28,5.28,0
29-09-1995,6.17,5.24,0
02-10-1995,6.15,5.26,0
03-10-1995,6.13,5.35,0
04-10-1995,6.12,5.31,0
05-10-1995,6.06,5.28,0
06-10-1995,6.06,5.31,0
09-10-1995,.,.,0
10-10-1995,6.07,5.29,0
11-10-1995,6.09,5.31,0
12-10-1995,6.07,5.3,0
13-10-1995,5.97,5.29,0
16-10-1995,5.97,5.32,0
17-10-1995,5.97,5.27,0
18-10-1995,5.99,5.25,0
19-10-1995,5.98,5.25,0
20-10-1995,6.04,5.27,0
23-10-1995,6.07,5.27,0
24-10-1995,6.02,5.22,0
25-10-1995,6,5.23,0
26-10-1995,6.06,5.22,0
27-10-1995,6.05,5.25,0
30-10-1995,6.04,5.28,0
31-10-1995,6.03,5.32,0
01-11-1995,5.98,5.32,0
02-11-1995,5.92,5.31,0
03-11-1995,5.94,5.31,0
06-11-1995,5.96,5.34,0
07-11-1995,5.99,5.37,0
08-11-1995,5.92,5.36,0
09-11-1995,5.97,5.39,0
10-11-1995,6,5.42,0
13-11-1995,5.98,5.42,0
14-11-1995,5.97,5.38,0
15-11-1995,6,5.39,0
16-11-1995,5.93,5.36,0
17-11-1995,5.92,5.35,0
20-11-1995,5.93,5.35,0
21-11-1995,5.92,5.36,0
22-11-1995,5.93,5.36,0
23-11-1995,.,.,0
24-11-1995,5.91,5.32,0
27-11-1995,5.88,5.34,0
28-11-1995,5.88,5.37,0
29-11-1995,5.85,5.34,0
30-11-1995,5.76,5.32,0
01-12-1995,5.71,5.29,0
04-12-1995,5.63,5.31,0
05-12-1995,5.65,5.31,0
06-12-1995,5.67,5.32,0
07-12-1995,5.72,5.34,0
08-12-1995,5.73,5.34,0
11-12-1995,5.71,5.33,0
12-12-1995,5.72,5.25,0
13-12-1995,5.74,5.26,0
14-12-1995,5.74,5.26,0
15-12-1995,5.75,5.2,0
18-12-1995,5.85,5.2,0
19-12-1995,5.81,5.09,0
20-12-1995,5.76,5,0
21-12-1995,5.77,4.91,0
22-12-1995,5.71,4.9,0
25-12-1995,.,.,0
26-12-1995,5.69,4.86,0
27-12-1995,5.66,4.9,0
28-12-1995,5.63,4.84,0
29-12-1995,5.58,4.96,0
01-01-1996,.,.,0
02-01-1996,5.6,4.97,0
03-01-1996,5.58,5.05,0
04-01-1996,5.65,5.04,0
05-01-1996,5.69,5.03,0
08-01-1996,5.68,5.03,0
09-01-1996,5.7,5.01,0
10-01-1996,5.8,5.04,0
11-01-1996,5.78,5.04,0
12-01-1996,5.75,5.05,0
15-01-1996,.,.,0
16-01-1996,5.66,5,0
17-01-1996,5.58,4.99,0
18-01-1996,5.53,4.96,0
19-01-1996,5.54,4.96,0
22-01-1996,5.61,4.98,0
23-01-1996,5.66,4.97,0
24-01-1996,5.62,4.97,0
25-01-1996,5.7,4.97,0
26-01-1996,5.65,4.97,0
29-01-1996,5.69,5,0
30-01-1996,5.63,4.99,0
31-01-1996,5.6,4.91,0
01-02-1996,5.63,4.89,0
02-02-1996,5.66,4.85,0
05-02-1996,5.7,4.86,0
06-02-1996,5.68,4.84,0
07-02-1996,5.66,4.8,0
08-02-1996,5.66,4.78,0
09-02-1996,5.66,4.79,0
12-02-1996,5.61,4.8,0
13-02-1996,5.58,4.79,0
14-02-1996,5.62,4.8,0
15-02-1996,5.7,4.78,0
16-02-1996,5.76,4.76,0
19-02-1996,.,.,0
20-02-1996,6.01,4.83,0
21-02-1996,5.98,4.82,0
22-02-1996,5.92,4.81,0
23-02-1996,5.97,4.83,0
26-02-1996,6.01,4.85,0
27-02-1996,6.06,4.88,0
28-02-1996,6.11,4.88,0
29-02-1996,6.13,4.89,0
01-03-1996,5.99,4.86,0
04-03-1996,5.92,4.89,0
05-03-1996,5.96,4.89,0
06-03-1996,6.05,4.9,0
07-03-1996,6.07,4.9,0
08-03-1996,6.41,4.88,0
11-03-1996,6.33,4.96,0
12-03-1996,6.36,4.96,0
13-03-1996,6.35,4.96,0
14-03-1996,6.36,4.98,0
15-03-1996,6.46,5.01,0
18-03-1996,6.43,5.03,0
19-03-1996,6.41,5.05,0
20-03-1996,6.34,5.02,0
21-03-1996,6.28,4.94,0
22-03-1996,6.32,4.97,0
25-03-1996,6.26,4.93,0
26-03-1996,6.25,5,0
27-03-1996,6.34,5.03,0
28-03-1996,6.41,5.05,0
29-03-1996,6.34,5,0
01-04-1996,6.31,5.03,0
02-04-1996,6.25,5.02,0
03-04-1996,6.27,5.01,0
04-04-1996,6.33,4.98,0
05-04-1996,6.57,5.02,0
08-04-1996,6.63,5.02,0
09-04-1996,6.56,4.97,0
10-04-1996,6.63,4.95,0
11-04-1996,6.68,4.95,0
12-04-1996,6.52,4.94,0
15-04-1996,6.47,4.87,0
16-04-1996,6.48,4.82,0
17-04-1996,6.52,4.83,0
18-04-1996,6.58,4.85,0
19-04-1996,6.53,4.88,0
22-04-1996,6.48,4.88,0
23-04-1996,6.52,4.97,0
24-04-1996,6.57,5,0
25-04-1996,6.56,4.96,0
26-04-1996,6.54,4.98,0
29-04-1996,6.59,5,0
30-04-1996,6.66,5.01,0
01-05-1996,6.68,4.98,0
02-05-1996,6.85,4.99,0
03-05-1996,6.9,5,0
06-05-1996,6.86,4.99,0
07-05-1996,6.87,5.01,0
08-05-1996,6.78,5,0
09-05-1996,6.84,4.99,0
10-05-1996,6.75,4.99,0
13-05-1996,6.72,5.02,0
14-05-1996,6.66,5.01,0
15-05-1996,6.65,5,0
16-05-1996,6.7,5.01,0
17-05-1996,6.65,5.01,0
20-05-1996,6.62,5.02,0
21-05-1996,6.65,5.04,0
22-05-1996,6.63,5.04,0
23-05-1996,6.68,5.04,0
24-05-1996,6.65,5.04,0
27-05-1996,.,.,0
28-05-1996,6.67,5.04,0
29-05-1996,6.77,5.04,0
30-05-1996,6.78,5.04,0
31-05-1996,6.85,5.04,0
03-06-1996,6.87,5.08,0
04-06-1996,6.86,5.08,0
05-06-1996,6.82,5.08,0
06-06-1996,6.76,5.07,0
07-06-1996,6.93,5.12,0
10-06-1996,6.97,5.15,0
11-06-1996,6.99,5.13,0
12-06-1996,7.03,5.12,0
13-06-1996,7.01,5.1,0
14-06-1996,6.95,5.07,0
17-06-1996,6.9,5.05,0
18-06-1996,6.93,5.07,0
19-06-1996,6.96,5.09,0
20-06-1996,6.98,5.12,0
21-06-1996,6.96,5.12,0
24-06-1996,6.94,5.13,0
25-06-1996,6.91,5.1,0
26-06-1996,6.91,5.1,0
27-06-1996,6.83,5.06,0
28-06-1996,6.73,5.04,0
01-07-1996,6.74,5.08,0
02-07-1996,6.8,5.18,0
03-07-1996,6.78,5.1,0
04-07-1996,.,.,0
05-07-1996,7.06,5.16,0
08-07-1996,7.05,5.16,0
09-07-1996,7,5.2,0
10-07-1996,6.95,5.15,0
11-07-1996,6.9,5.12,0
12-07-1996,6.85,5.14,0
15-07-1996,6.89,5.15,0
16-07-1996,6.84,5.13,0
17-07-1996,6.83,5.12,0
18-07-1996,6.72,5.11,0
19-07-1996,6.78,5.14,0
22-07-1996,6.84,5.15,0
23-07-1996,6.8,5.16,0
24-07-1996,6.87,5.17,0
25-07-1996,6.87,5.15,0
26-07-1996,6.85,5.15,0
29-07-1996,6.93,5.21,0
30-07-1996,6.89,5.2,0
31-07-1996,6.8,5.18,0
01-08-1996,6.65,5.11,0
02-08-1996,6.51,5.07,0
05-08-1996,6.53,5.05,0
06-08-1996,6.54,5.05,0
07-08-1996,6.55,5.04,0
08-08-1996,6.56,5.01,0
09-08-1996,6.5,5.01,0
12-08-1996,6.49,5.01,0
13-08-1996,6.57,5.03,0
14-08-1996,6.58,5.02,0
15-08-1996,6.62,5.05,0
16-08-1996,6.56,5.04,0
19-08-1996,6.59,5.05,0
20-08-1996,6.59,5.04,0
21-08-1996,6.61,5.01,0
22-08-1996,6.62,5,0
23-08-1996,6.72,5.01,0
26-08-1996,6.8,5.06,0
27-08-1996,6.78,5.06,0
28-08-1996,6.79,5.06,0
29-08-1996,6.86,5.1,0
30-08-1996,6.96,5.15,0
02-09-1996,.,.,0
03-09-1996,6.92,5.17,0
04-09-1996,6.94,5.18,0
05-09-1996,6.98,5.2,0
06-09-1996,6.94,5.19,0
09-09-1996,6.9,5.13,0
10-09-1996,6.94,5.15,0
11-09-1996,6.94,5.17,0
12-09-1996,6.88,5.14,0
13-09-1996,6.74,5.07,0
16-09-1996,6.73,5.05,0
17-09-1996,6.81,5.17,0
18-09-1996,6.83,5.14,0
19-09-1996,6.87,5.11,0
20-09-1996,6.85,5.15,0
23-09-1996,6.83,5.15,0
24-09-1996,6.77,5.03,0
25-09-1996,6.71,4.94,0
26-09-1996,6.66,4.87,0
27-09-1996,6.68,4.91,0
30-09-1996,6.72,4.91,0
01-10-1996,6.65,4.97,0
02-10-1996,6.61,4.9,0
03-10-1996,6.61,4.91,0
04-10-1996,6.48,4.88,0
07-10-1996,6.53,4.93,0
08-10-1996,6.53,4.99,0
09-10-1996,6.55,4.99,0
10-10-1996,6.61,5.01,0
11-10-1996,6.55,5,0
14-10-1996,.,.,0
15-10-1996,6.56,5.03,0
16-10-1996,6.57,5.01,0
17-10-1996,6.51,4.98,0
18-10-1996,6.5,4.98,0
21-10-1996,6.52,4.99,0
22-10-1996,6.56,5.02,0
23-10-1996,6.56,5,0
24-10-1996,6.57,5,0
25-10-1996,6.54,5,0
28-10-1996,6.56,5.05,0
29-10-1996,6.4,5.01,0
30-10-1996,6.4,5.01,0
31-10-1996,6.37,5.03,0
01-11-1996,6.38,5.03,0
04-11-1996,6.36,5.02,0
05-11-1996,6.28,5.03,0
06-11-1996,6.3,5.03,0
07-11-1996,6.26,5.02,0
08-11-1996,6.29,5.04,0
11-11-1996,.,.,0
12-11-1996,6.19,5.04,0
13-11-1996,6.2,5.03,0
14-11-1996,6.15,5.03,0
15-11-1996,6.19,5.02,0
18-11-1996,6.2,5.03,0
19-11-1996,6.17,5.03,0
20-11-1996,6.14,5.03,0
21-11-1996,6.15,5.04,0
22-11-1996,6.15,5.04,0
25-11-1996,6.13,5.03,0
26-11-1996,6.13,5.03,0
27-11-1996,6.14,5.02,0
28-11-1996,.,.,0
29-11-1996,6.06,5,0
02-12-1996,6.08,4.95,0
03-12-1996,6.06,4.92,0
04-12-1996,6.11,4.9,0
05-12-1996,6.22,4.91,0
06-12-1996,6.26,4.9,0
09-12-1996,6.21,4.86,0
10-12-1996,6.23,4.83,0
11-12-1996,6.38,4.83,0
12-12-1996,6.4,4.84,0
13-12-1996,6.33,4.8,0
16-12-1996,6.39,4.86,0
17-12-1996,6.42,4.87,0
18-12-1996,6.46,4.9,0
19-12-1996,6.36,4.88,0
20-12-1996,6.35,4.89,0
23-12-1996,6.34,4.97,0
24-12-1996,6.36,4.96,0
25-12-1996,.,.,0
26-12-1996,6.35,4.97,0
27-12-1996,6.3,4.98,0
30-12-1996,6.31,5.04,0
31-12-1996,6.43,5.07,0
01-01-1997,.,.,0
02-01-1997,6.54,5.05,0
03-01-1997,6.52,5.04,0
06-01-1997,6.54,5.05,0
07-01-1997,6.57,5.02,0
08-01-1997,6.6,5.02,0
09-01-1997,6.52,5,0
10-01-1997,6.63,5.04,0
13-01-1997,6.63,5.04,0
14-01-1997,6.53,5.05,0
15-01-1997,6.53,5.02,0
16-01-1997,6.57,5.03,0
17-01-1997,6.56,5.01,0
20-01-1997,.,.,0
21-01-1997,6.52,5.03,0
22-01-1997,6.56,5.04,0
